"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1772","Login with empty fields / TC 4","chromium","Fri Mar 14 11:05:59 GMT 2025","passed","Fri Mar 14 11:06:00 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","1194","Registration with empty fields / TC 11","webkit","Fri Mar 14 11:06:31 GMT 2025","passed","Fri Mar 14 11:06:32 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","7138","Login with valid data / TC 1","firefox","Fri Mar 14 11:06:05 GMT 2025","passed","Fri Mar 14 11:06:12 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","2848","Login with invalid data / TC 5","chromium","Fri Mar 14 11:06:01 GMT 2025","passed","Fri Mar 14 11:06:03 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","5055","Login with empty Password field / TC 3","firefox","Fri Mar 14 11:06:06 GMT 2025","passed","Fri Mar 14 11:06:11 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","2033","Registration with invalid Last Name / TC 9","webkit","Fri Mar 14 11:06:30 GMT 2025","passed","Fri Mar 14 11:06:32 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","3132","Login with empty Login field / TC 2","webkit","Fri Mar 14 11:06:23 GMT 2025","passed","Fri Mar 14 11:06:26 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","1827","Registration with invalid Login / TC 7","firefox","Fri Mar 14 11:06:15 GMT 2025","passed","Fri Mar 14 11:06:16 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","5726","Login with valid data / TC 1","chromium","Fri Mar 14 11:05:59 GMT 2025","passed","Fri Mar 14 11:06:04 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","3353","Login with empty fields / TC 4","webkit","Fri Mar 14 11:06:23 GMT 2025","passed","Fri Mar 14 11:06:26 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","3323","Login with empty Password field / TC 3","webkit","Fri Mar 14 11:06:23 GMT 2025","passed","Fri Mar 14 11:06:26 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","1511","Registration when passwords do not match / TC 10","webkit","Fri Mar 14 11:06:31 GMT 2025","passed","Fri Mar 14 11:06:32 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","1440","Registration with invalid Last Name / TC 9","chromium","Fri Mar 14 11:06:03 GMT 2025","passed","Fri Mar 14 11:06:04 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","4430","Registration with valid data / TC 6","chromium","Fri Mar 14 11:06:01 GMT 2025","passed","Fri Mar 14 11:06:05 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","1507","Registration with empty fields / TC 11","firefox","Fri Mar 14 11:06:17 GMT 2025","passed","Fri Mar 14 11:06:18 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","1527","Registration with invalid Login / TC 7","webkit","Fri Mar 14 11:06:27 GMT 2025","passed","Fri Mar 14 11:06:29 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","1490","Registration with invalid Login / TC 7","chromium","Fri Mar 14 11:06:01 GMT 2025","passed","Fri Mar 14 11:06:02 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","7148","Login with valid data / TC 1","webkit","Fri Mar 14 11:06:23 GMT 2025","passed","Fri Mar 14 11:06:30 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","2176","Registration with invalid Last Name / TC 9","firefox","Fri Mar 14 11:06:16 GMT 2025","passed","Fri Mar 14 11:06:19 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","1637","Login with empty Password field / TC 3","chromium","Fri Mar 14 11:05:59 GMT 2025","passed","Fri Mar 14 11:06:00 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","4441","Registration with valid data / TC 6","firefox","Fri Mar 14 11:06:14 GMT 2025","passed","Fri Mar 14 11:06:18 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
"","5734","Login with empty Login field / TC 2","firefox","Fri Mar 14 11:06:06 GMT 2025","passed","Fri Mar 14 11:06:11 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","3520","Login with empty fields / TC 4","firefox","Fri Mar 14 11:06:06 GMT 2025","passed","Fri Mar 14 11:06:10 GMT 2025","Login Validation","test/mainLoginPage.spec.ts","",""
"","4681","Registration with valid data / TC 6","webkit","Fri Mar 14 11:06:27 GMT 2025","passed","Fri Mar 14 11:06:32 GMT 2025","Registration Page Validation","test/registerPage.spec.ts","",""
